DATE,STOCK_CODE,TEXT_COL,net_tone,TWEET,LAST_PRICE_COL,1_DAY_RETURN,2_DAY_RETURN,3_DAY_RETURN,7_DAY_RETURN,label
2017-02-28,eBay,"['check', 'hp', 'windows', 'laptop', 'p', 'intel', 'core', 'duo', 'gb', 'ram', 'gb', 'dvdrom', 'notebook', 'hp', 'via']",-0.9097143628002462,"Check out HP Windows 10 Laptop 6910P Intel Core 2 Duo 4GB RAM 250GB DVDROM 14.1"" Notebook #HP https://t.co/WUZHFtlR1S via @eBay",33.9,0.0112094395280236,0.0047197640117995,0.0047197640117995,0.000589970501475,"Retail Investor Buzz, Speculation/Rumor"
2017-05-31,eBay,"['check', 'womens', 'nike', 'dart', 'vi', 'running', 'shoes', 'pink', 'gray', 'white', 'nike', 'running', 'via']",-0.9088789050355156,"Check out Womens Nike Dart VI Running Shoes 8.5 pink, gray, white #Nike #running https://t.co/UXiQNCeyi0 via @eBay",34.3,0.0093294460641399,0.0174927113702624,0.0174927113702624,0.0151603498542274,"Retail Investor Buzz, Speculation/Rumor"
2017-03-01,eBay,"['check', 'antique', 'hand', 'painted', 'victorian', 'mustache', 'mug', 'love', 'giver', 'pink', 'gold', 'white', 'via']",-0.9088394650768968,"Check out Antique Hand Painted Victorian Mustache Mug ""Love The Giver"" Pink Gold White  https://t.co/UlGI9CwDt0 via @eBay",34.27,-0.0107966151152612,0.0002918004085205,-0.006127808578932,-0.0131310183834258,"Retail Investor Buzz, Speculation/Rumor"
2017-04-28,eBay,"['check', 'cracked', 'crystal', 'quartz', 'garnet', 'gemstone', 'silver', 'chain', 'pendant', 'jewelry', 'handmade', 'via']",-0.9088370961509736,"Check out Cracked Crystal Quartz, Garnet Gemstone 925 Silver Chain Pendant Jewelry 2.5"" #Handmade https://t.co/1A8WHXzbB6 via @eBay",33.41,-0.0104759054175394,-0.0119724633343309,-0.0179586950014963,-0.0368153247530678,"Retail Investor Buzz, Speculation/Rumor"
2017-04-28,eBay,"['check', 'handmade', 'natural', 'iron', 'tiger', 'stone', 'necklace', 'jewelry', 'sterling', 'silver', 'handmade', 'via']",-0.9087797861699772,"Check out Handmade Natural Iron Tiger Stone Necklace Jewelry 925 Sterling Silver 9.5-19"" #Handmade https://t.co/2YGNqXHeHw via @eBay",33.41,-0.0104759054175394,-0.0119724633343309,-0.0179586950014963,-0.0368153247530678,"Retail Investor Buzz, Speculation/Rumor"
2017-06-30,eBay,"['check', 'strand', 'beautiful', 'yellow', 'opal', 'faceted', 'mm', 'genuine', 'gemstone', 'beads', 'long', 'raagarw', 'via']",-0.9087435608271132,"Check out 1 Strand Beautiful Yellow Opal Faceted 7-8mm Genuine Gemstone Beads 14.5"" Long #Raagarw https://t.co/Lrw2hd7vai via @eBay",34.92,-0.0117411225658649,0.0111683848797251,-0.00028636884307,0.0186139747995417,"This text is clearly an advertisement for a product on eBay. It does not contain any financial information or relate to market events. Therefore, it doesn't fit any of the provided tags."
2017-02-01,eBay,"['clearance', 'sale', 'tommy', 'bahama', 'nwt', 'green', 'rope', 'necklace', 'peach', 'melt', 'matching', 'earrings', 'set', 'pendant', 'via']",-0.90872942370407,"Clearance sale - Tommy Bahama NWT 22"" green rope necklace ""Peach Melt "" + matching earrings SET #Pendant https://t.co/ze0Br4HFiK via @eBay",32.18,-0.0108763206960845,-0.000310752019888,0.0102548166563082,-0.0605966438781851,"Retail Investor Buzz, Speculation/Rumor"
2017-09-01,eBay,"['check', 'strands', 'black', 'chalcedony', 'micro', 'faceted', 'rondelle', 'mm', 'gemstone', 'beads', 'long', 'via']",-0.9087208872533524,"Check out 5 Strands Black Chalcedony Micro Faceted Rondelle 3mm Gemstone Beads 14"" Long  https://t.co/U64B5JF0Xp via @eBay",36.35,-0.0060522696011003,-0.0181568088033013,-0.0316368638239339,-0.0459422283356259,"This text is clearly unrelated to financial markets. It's an advertisement for gemstone beads on eBay. Therefore, no relevant tags apply."
2017-08-31,eBay,"['check', 'ralph', 'lauren', 'girls', 'size', 'large', 'long', 'sleeve', 'hooded', 'light', 'gray', 'dress']",-0.9087143735679925,"Check out Ralph Lauren Girls Size Large, 12-14 Long Sleeve Hooded Light Gray Dress https://t.co/ST1UQrr68q @eBay",36.13,-0.0121782452255744,-0.0257403819540548,-0.0365347356767229,-0.0345972875726543,"Retail Investor Buzz, Speculation/Rumor"
2017-08-01,eBay,"['check', 'adidas', 'stella', 'mccartney', 'sz', 'small', 'shirt', 'body', 'shaper', 'workout', 'sleeveless', 'blouse', 'adidas', 'via', 'adidas']",-0.9087102772516504,"Check out Adidas Stella McCartney Sz Small Shirt Body Shaper Workout Sleeveless Blouse #adidas https://t.co/iRUIBJ4Afc via @eBay
#adidas",35.91,-0.0050125313283207,0.0008354218880534,0.0008354218880534,0.0114174324700641,"Retail Investor Buzz, Social Media Backlash (potential, depending on context - could be promoting or reacting to something), Speculation/Rumor (regarding potential demand/resale value)"
2017-08-01,eBay,"['organic', 'matcha', 'green', 'tea', 'oz', 'g', 'powder', 'japanese', 'ceremonial', 'grade', 'usda', 'via', 'matcha', 'green', 'tea', 'powder']",-0.908701334492613,"Organic Matcha Green Tea, 11 oz (312 g) Powder Japanese Ceremonial Grade USDA  https://t.co/D7dpRTLTVy via @eBay #matcha #green #tea #powder",35.91,-0.0050125313283207,0.0008354218880534,0.0008354218880534,0.0114174324700641,None of the provided tags are relevant to this text. It is simply an advertisement for a product (matcha green tea) on eBay.
2017-09-30,eBay,"['check', 'strand', 'pcs', 'rose', 'quartz', 'chalcedony', 'heart', 'xmm', 'silver', 'plated', 'long', 'via']",-0.908690793447319,"Check out 1 Strand 7 Pcs Rose Quartz Chalcedony Heart 14x17-19mm 925 Silver Plated 7"" Long  https://t.co/guxwJc2aDi via @eBay",38.46,0.0,-0.0189807592303693,-0.0106604264170567,-0.0044201768070723,"Retail Investor Buzz, Speculation/Rumor"
2017-02-01,eBay,"['check', 'liz', 'claiborne', 'lizwear', 'jeans', 'shirt', 'red', 'stripe', 'xl', 'womens', 'sleeveless', 'style', 'casual', 'via']",-0.9086898381743748,"Check out LIZ CLAIBORNE LIZWEAR JEANS SHIRT RED Stripe, XL Women's, Sleeveless 90's Style #Casual https://t.co/dQBy2pxyv6 via @eBay",32.18,-0.0108763206960845,-0.000310752019888,0.0102548166563082,-0.0605966438781851,"Retail Investor Buzz, Speculation/Rumor"
2017-01-31,eBay,"['check', 'hoosier', 'white', 'milk', 'glass', 'starburst', 'pattern', 'bud', 'vase', 'panel', 'tall', 'vtg', 'via']",-0.9086879994714668,"Check out Hoosier White Milk Glass Starburst Pattern 4044 Bud Vase 8 Panel 9"" Tall VTG  https://t.co/rmA0ex6l6G via @eBay",31.83,0.0106817467797676,0.021363493559535,0.021363493559535,-0.0578071002199183,"This text is clearly about a vintage collectible item being sold on eBay. It has absolutely no relevance to financial markets. Therefore, no tags apply."
2017-06-01,eBay,"['check', 'x', 'red', 'led', 'round', 'sidemarker', 'led', 'clearance', 'tail', 'light', 'v', 'truck', 'trailer', 'via']",-0.9086688573071556,"Check out 2x 2.5"" #RED #4LED #Round #SideMarker Led #Clearance #Tail #Light 12V #Truck #Trailer  https://t.co/ipf4H563R9 via @eBay",34.79,-0.0140845070422535,-0.0048864616269043,0.0031618281115262,0.0123598735268755,"This text is clearly an advertisement for a product (LED lights for trucks/trailers) on eBay. It doesn't relate to any financial market events or concepts. Therefore, no tags apply."
2017-04-28,eBay,"['rt', 'tommy', 'hilfiger', 'mens', 'long', 'sleeve', 'solid', 'shirt', 'red', 'size', 'xl', 'tommyhilfiger', 'via']",-0.9086578056146296,"RT @9999fashion: Tommy Hilfiger Men's Long Sleeve Solid Shirt, Red, Size: XL #TommyHilfiger https://t.co/t6H7jM5qVy via @eBay https://t.co/…",33.41,-0.0104759054175394,-0.0119724633343309,-0.0179586950014963,-0.0368153247530678,"Retail Investor Buzz, Speculation/Rumor"
2017-06-30,eBay,"['check', 'vintage', 'rhinestone', 'brooch', 'coat', 'sweater', 'pin', 'pot', 'metal', 'delicate', 'costume', 'jewelry', 'via']",-0.908639406254926,"Check out Vintage Rhinestone Brooch Coat Sweater Pin Pot Metal Delicate Costume Jewelry 1""  https://t.co/20obqMprrO via @eBay",34.92,-0.0117411225658649,0.0111683848797251,-0.00028636884307,0.0186139747995417,None of the provided tags are relevant to this text. This is a listing for an item on eBay and does not contain any financial or market-related information.
2017-12-29,eBay,"['check', 'laura', 'ashley', 'womens', 'blazer', 'jacket', 'size', 'black', 'gray', 'beads', 'talbots', 'blazer', 'via']",-0.9085920699701908,"Check out Laura Ashley Women's Blazer Jacket, Size M, Black Gray, Beads #Talbots #Blazer https://t.co/ZWRjMvdBRi via @eBay",37.74,0.0047694753577106,-0.0034446210916799,0.0052994170641228,0.0005299417064121,"Retail Investor Buzz, Speculation/Rumor"
2017-11-01,eBay,"['check', 'chakra', 'tuned', 'set', 'lotus', 'design', 'frosted', 'quartz', 'crystal', 'singing', 'bowls', 'via']",-0.9084519832413522,"Check out Chakra Tuned Set of 7 Lotus Design Frosted Quartz Crystal Singing Bowls 8""-10""   https://t.co/d1zYwr18Vf via @eBay",37.54,0.0026638252530634,-0.0143846563665423,-0.0197123068726692,-0.0229088971763452,"Retail Investor Buzz, Speculation/Rumor"
2017-08-31,eBay,"['check', 'mid', 'century', 'danish', 'modern', 'white', 'brown', 'ceramic', 'teak', 'table', 'lamp', 'vintage', 'via']",-0.9083895108327964,"Check out Mid Century Danish Modern White Brown Ceramic Teak Table Lamp 38"" #Vintage https://t.co/7RXbbYKvb2 via @eBay",36.13,-0.0121782452255744,-0.0257403819540548,-0.0365347356767229,-0.0345972875726543,"Retail Investor Buzz, Speculation/Rumor"
2017-11-01,eBay,"['check', 'lotus', 'design', 'colored', 'frosted', 'g', 'throat', 'chakra', 'quartz', 'crystal', 'singing', 'bowl', 'via']",-0.9083746566984237,"Check out Lotus Design Colored  Frosted  G Throat Chakra Quartz Crystal Singing Bowl 8""  https://t.co/i5pgYTGcOq via @eBay",37.54,0.0026638252530634,-0.0143846563665423,-0.0197123068726692,-0.0229088971763452,"Retail Investor Buzz, Speculation/Rumor"
2017-10-31,eBay,"['check', 'pathway', 'multi', 'color', 'bulbs', 'string', 'lights', 'holiday', 'home', 'yard', 'decor', 'set', 'via', 'bulbsdecor']",-0.9080738595161696,"Check out this Pathway Multi Color Bulbs String Lights Holiday Home Yard Decor (Set of 10)  https://t.co/G1dzyoUrYG via @eBay
#BulbsDecor",37.64,-0.0170031880977683,-0.022316684378321,-0.022316684378321,-0.0239107332624866,"Retail Investor Buzz, Speculation/Rumor (given the promotional nature and link to an eBay listing with hashtags - suggests potential for trending/buzz)"
2017-07-01,eBay,"['nike', 'air', 'jordan', 'carmelo', 'anthony', 'jersey', 'bmore', 'mens', 'size', 'xl', 'jordan', 'via', 'ebay', 'melo', 'fashion', 'rt']",-0.9077858919819096,"Nike Air Jordan Carmelo Anthony Jersey ""BMORE"" 5-29-1984 Men's Size XL #Jordan https://t.co/dNo9IEmzmk via @eBay #eBay #melo #fashion #RT",34.92,0.0,-0.0117411225658649,0.0111683848797251,0.0186139747995417,"Retail Investor Buzz, Speculation/Rumor"
2017-12-01,eBay,"['check', 'nib', 'gorgeous', 'ugg', 'valberg', 'fur', 'amp', 'suede', 'wedge', 'boots', 'black', 'sz', 'uggaustralia', 'boots', 'via']",-0.9077704628771356,"Check out NIB Gorgeous UGG Valberg Fur &amp; Suede Wedge Boots, Black, sz 8.5 #UGGAustralia #Boots https://t.co/miRxMBH5EP via @eBay",35.2,-0.0150568181818182,-0.0232954545454545,0.0085227272727271,0.0181818181818182,"Retail Investor Buzz, Speculation/Rumor"
2017-04-29,eBay,"['check', 'vintage', 'friends', 'moonbeam', 'teddy', 'plush', 'bear', 'black', 'stuffed', 'animal', 'toy', 'via']",-0.9071741666508936,"Check out Vintage Just Friends Moonbeam TEDDY 1990 Plush BEAR Black 12"" Stuffed Animal Toy  https://t.co/mWqnnxytfe via @eBay",33.41,0.0,-0.0104759054175394,-0.0119724633343309,-0.0368153247530678,"Retail Investor Buzz, Speculation/Rumor"
2017-02-28,eBay,"['check', 'free', 'wifi', 'sticker', 'window', 'decal', 'sign', 'cafe', 'bar', 'club', 'office', 'shop']",-0.9071401968879518,"Check out FREE WiFi Sticker Window Decal - sign for Cafe, Bar Club, Office, Shop https://t.co/VmT1JZpUy7 @eBay",33.9,0.0112094395280236,0.0047197640117995,0.0047197640117995,0.000589970501475,"This text is clearly an advertisement and does not contain any financial information. Therefore, it doesn't fit any of the provided tags."
2017-08-31,eBay,"['check', 'disney', 'snap', 'toys', 'jiminy', 'cricket', 'plush', 'w', 'umbrella', 'stuffed', 'animal', 'toy', 'jiminey', 'disney', 'via']",-0.9068882242384884,"Check out Disney Snap Toys Jiminy Cricket Plush 10"" w/ Umbrella Stuffed Animal Toy Jiminey #Disney https://t.co/0VpXqTyrvO via @eBay",36.13,-0.0121782452255744,-0.0257403819540548,-0.0365347356767229,-0.0345972875726543,"Retail Investor Buzz, Speculation/Rumor"
2017-12-01,eBay,"['check', 'kitty', 'paws', 'shoes', 'custom', 'womens', 'rainbow', 'stretch', 'thigh', 'high', 'boots']",-0.9061730368204886,"Check out Kitty Paws Shoes Custom Women's 6"" Rainbow Stretch Thigh High Boots https://t.co/vUBymoBQHM @eBay",35.2,-0.0150568181818182,-0.0232954545454545,0.0085227272727271,0.0181818181818182,"Retail Investor Buzz, Speculation/Rumor"
2017-02-28,eBay,"['check', 'new', 'deadstock', 'nike', 'dunk', 'high', 'elite', 'sb', 'black', 'box', 'mens', 'us', 'sold', 'look', 'via']",-0.905955515094201,"Check out NEW DEADSTOCK NIKE DUNK HIGH ELITE SB ""BLACK BOX"" MENS US 10.5 SOLD OUT LOOK!!  https://t.co/l1Badx5iYx via @eBay",33.9,0.0112094395280236,0.0047197640117995,0.0047197640117995,0.000589970501475,"Meme Stock Activity, Retail Investor Buzz, Speculation/Rumor"
2017-09-29,eBay,"['check', 'authentic', 'rare', 'skull', 'von', 'zipper', 'wrist', 'cuff', 'leather', 'wrap', 'bracelet', 'red', 'white']",-0.9058896566962318,"Check out Authentic Rare Skull Von Zipper Wrist Cuff  Leather Wrap Bracelet - Red White 9"" https://t.co/IzIRlSzgd7 @eBay",38.46,-0.0189807592303693,-0.0106604264170567,-0.015860634425377,-0.0044201768070723,"Retail Investor Buzz, Speculation/Rumor"
2017-06-01,Walmart,"['fair', 'pay', 'reliable', 'hours', 'family', 'leave', 'stand', 'womenwhowork', 'demand', 'basic', 'workers', 'rights']",-0.9058728121003152,"Fair pay, reliable hours, and family leave. Stand with #WomenWhoWork @Walmart as they demand basic workers’ rights. https://t.co/lPYglErPUE",79.81,-0.0151610073925574,-0.0207993985716075,-0.021049993735121,-0.0187946372635008,"Social Media Backlash, Brand Boycott, Retail Investor Buzz, Speculation/Rumor"
2017-06-01,Walmart,"['rt', 'fair', 'pay', 'reliable', 'hours', 'family', 'leave', 'stand', 'womenwhowork', 'demand', 'basic', 'workers', 'rights']",-0.9058728121003152,"RT @KevinDarryl: Fair pay, reliable hours, and family leave. Stand with #WomenWhoWork @Walmart as they demand basic workers’ rights. https:…",79.81,-0.0151610073925574,-0.0207993985716075,-0.021049993735121,-0.0187946372635008,"Social Media Backlash, Brand Boycott, Retail Investor Buzz, Speculation/Rumor"
2017-06-01,Walmart,"['fair', 'pay', 'reliable', 'hours', 'family', 'leave', 'stand', 'womenwhowork', 'demand', 'basic', 'workers', 'rights']",-0.9058728121003152,"Fair pay, reliable hours, and family leave. Stand with #WomenWhoWork @Walmart as they demand basic workers’ rights. https://t.co/gomWuZt8tM",79.81,-0.0151610073925574,-0.0207993985716075,-0.021049993735121,-0.0187946372635008,"Social Media Backlash, Brand Boycott, Retail Investor Buzz, Speculation/Rumor"
2017-06-01,Walmart,"['fair', 'pay', 'reliable', 'hours', 'family', 'leave', 'stand', 'womenwhowork', 'demand', 'basic', 'workers', 'rights']",-0.9058728121003152,"Fair pay, reliable hours, and family leave. Stand with #WomenWhoWork @Walmart as they demand basic workers’ rights. https://t.co/8WwAHY079D",79.81,-0.0151610073925574,-0.0207993985716075,-0.021049993735121,-0.0187946372635008,"Social Media Backlash, Brand Boycott, Retail Investor Buzz, Speculation/Rumor"
2017-06-01,Walmart,"['fair', 'pay', 'reliable', 'hours', 'family', 'leave', 'stand', 'womenwhowork', 'demand', 'basic', 'workers', 'rights']",-0.9058728121003152,"Fair pay, reliable hours, and family leave. Stand with #WomenWhoWork @Walmart as they demand basic workers’ rights. https://t.co/SW6HSp1I3D",79.81,-0.0151610073925574,-0.0207993985716075,-0.021049993735121,-0.0187946372635008,"Social Media Backlash, Brand Boycott, Retail Investor Buzz, Speculation/Rumor"
2017-07-01,eBay,"['check', 'amazon', 'kindle', 'paperwhite', 'th', 'generation', 'gb', 'wifi', 'black', 'leather', 'cover']",-0.9057253251230056,"Check out #Amazon #Kindle Paperwhite (6th Generation) 2GB, Wi-Fi, 6in - Black. leather cover https://t.co/dhHjM8wDE2 @eBay",34.92,0.0,-0.0117411225658649,0.0111683848797251,0.0186139747995417,"New Product Launch, Viral Marketing Campaign, Retail Investor Buzz, Speculation/Rumor"
2017-02-01,eBay,"['check', 'collectibles', 'animals', 'caramel', 'afghan', 'hound', 'cute', 'plush', 'toy', 'stuffed', 'animals']",-0.9055786185195686,"Check out Collectibles Animals, caramel afghan hound, cute plush toy, stuffed animals,   https://t.co/mkfSPMbKLy  @eBay",32.18,-0.0108763206960845,-0.000310752019888,0.0102548166563082,-0.0605966438781851,"Retail Investor Buzz, Speculation/Rumor"
2017-02-28,eBay,"['check', 'vintage', 'cut', 'crystal', 'glass', 'lamp', 'marble', 'base', 'crystal', 'prisms', 'boudoir', 'table', 'tv', 'via']",-0.9015797007335796,"Check out Vintage Cut Crystal Glass Lamp, Marble Base, Crystal Prisms / Boudoir, Table, TV  https://t.co/2t7Yg7FFde via @eBay",33.9,0.0112094395280236,0.0047197640117995,0.0047197640117995,0.000589970501475,"Retail Investor Buzz, Speculation/Rumor"
2017-02-28,eBay,"['check', 'dell', 'latitude', 'e', 'intel', 'core', 'duo', 'gb', 'gb', 'ssd', 'windows', 'pro', 'handy', 'via']",-0.9005219342928962,"Check out Dell Latitude E4200 12.1"" Intel Core 2 Duo 3GB 64GB SSD Windows 7 Pro Handy  https://t.co/7ZpiFcLXxm via @eBay",33.9,0.0112094395280236,0.0047197640117995,0.0047197640117995,0.000589970501475,None of the provided tags are relevant to this text. This is simply an advertisement for a used laptop on eBay.
2017-01-31,eBay,"['check', 'detox', 'tea', 'bags', 'herbal', 'sliming', 'teatox', 'clean', 'colon', 'weight', 'loss', 'diet', 'slim', 'fit', 'via']",-0.8998784352921313,"Check out Detox Tea 30 Bags Herbal Sliming Teatox, Clean Colon, Weight loss, Diet Slim Fit  https://t.co/hrgmUI7A1q via @eBay",31.83,0.0106817467797676,0.021363493559535,0.021363493559535,-0.0578071002199183,"Viral Marketing Campaign, Influencer Endorsement, Retail Investor Buzz, Speculation/Rumor"
2017-04-29,Amazon,"['necklace', 'gold', 'black', 'jade', 'necklace', 'gold', 'pendant', 'k', 'gold', 'necklace', 'via']",-0.8998582576197696,"Necklace Gold, Black Jade Necklace, Gold Pendant, 18K Gold Necklace 18"" from ... https://t.co/8wZ5Wb2usI via @amazon",924.99,0.0,-0.0071460232002508,-0.0169731564665564,-0.0286057146563747,"Retail Investor Buzz, Speculation/Rumor"
2017-11-30,eBay,"['check', 'vintage', 'holly', 'hobbie', 'porcelain', 'girl', 'figurine', 'blue', 'girl', 'hand', 'painted', 'via']",-0.899794117872442,"Check out Vintage 5"" Holly Hobbie Porcelain Girl Figurine Blue Girl 1979 hand painted   https://t.co/UYDrdrdcBI via @eBay",34.67,-0.0083645803288145,0.023940005768676,0.0380732621863282,0.0366310931641187,None of the provided tags are relevant to this text. This is an advertisement for a collectible item on eBay.
2017-01-31,eBay,"['check', 'long', 'alfani', 'geo', 'pendant', 'gold', 'hematite', 'metal', 'herringbone', 'gold', 'tone', 'chain', 'new', 'alfani', 'via']",-0.8997511864275709,"Check out Long ALFANI Geo Pendant Gold Hematite metal Herringbone Gold tone Chain NEW 32""  #ALFANI https://t.co/bpsTYvKdRq via @eBay",31.83,0.0106817467797676,0.021363493559535,0.021363493559535,-0.0578071002199183,"Retail Investor Buzz, Speculation/Rumor"
2017-10-31,eBay,"['check', 'vintage', 'blue', 'glass', 'beaded', 'necklace', 'frosted', 'translucent', 'beads', 'seed', 'beads', 'via']",-0.89972965894183,"Check out Vintage Blue Glass Beaded Necklace; frosted and translucent beads, seed beads  https://t.co/4sdgu4AjwV via @eBay",37.64,-0.0170031880977683,-0.022316684378321,-0.022316684378321,-0.0239107332624866,"Retail Investor Buzz, Speculation/Rumor"
2017-11-30,eBay,"['check', 'sterling', 'silver', 'circle', 'stone', 'locket', 'pendant', 'necklace', 'long', 'chain', 'gr', 'via']",-0.8997228534305802,"Check out Sterling Silver 925 Circle with stone Locket Pendant Necklace 14"" long chain 3gr  https://t.co/GpQYvwpGEz via @eBay",34.67,-0.0083645803288145,0.023940005768676,0.0380732621863282,0.0366310931641187,"Retail Investor Buzz, Speculation/Rumor"
2017-01-31,eBay,"['check', 'antique', 'french', 'style', 'outfit', 'silk', 'doll', 'dress', 'mignonette', 'antique', 'laces', 'via']",-0.899701415654659,"Check out Antique French style outfit, silk doll dress for mignonette, antique laces   https://t.co/i0P2GemdDO via @eBay",31.83,0.0106817467797676,0.021363493559535,0.021363493559535,-0.0578071002199183,"Retail Investor Buzz, Speculation/Rumor"
2017-09-29,eBay,"['check', 'cts', 'natural', 'red', 'garnet', 'faceted', 'rondelle', 'inch', 'mm', 'gemstone', 'strand', 'via']",-0.8996997490316655,"Check out 180 Cts Natural Red Garnet Faceted Rondelle 13.5"" Inch 5 To 9 mm Gemstone Strand  https://t.co/BMZnSFh3GI via @eBay",38.46,-0.0189807592303693,-0.0106604264170567,-0.015860634425377,-0.0044201768070723,"Retail Investor Buzz, Speculation/Rumor"
2017-12-29,eBay,"['check', 'wavy', 'wire', 'wrapped', 'bracelet', 'sterling', 'silver', 'size', 'grams', 'mm', 'unbranded', 'chain', 'via']",-0.8996944100931576,"Check out Wavy ""Wire Wrapped"" Bracelet Sterling Silver Size 7 1/4"" 5 Grams 3mm #Unbranded #Chain https://t.co/B0ZoHn0QDJ via @eBay",37.74,0.0047694753577106,-0.0034446210916799,0.0052994170641228,0.0005299417064121,"Retail Investor Buzz, Speculation/Rumor"
2017-02-28,eBay,"['check', 'womens', 'selene', 'sport', 'pants', 'size', 'alligator', 'snake', 'print', 'red', 'black', 'excellent', 'selene', 'via']",-0.8996869989130274,"Check out WOMEN'S SELENE SPORT PANTS SIZE 10, Alligator Snake Print Red Black Excellent #SELENE https://t.co/Kw21Ja8QBM via @eBay",33.9,0.0112094395280236,0.0047197640117995,0.0047197640117995,0.000589970501475,"Retail Investor Buzz, Speculation/Rumor"
2017-11-01,eBay,"['check', 'ds', 'vintage', 'japanese', 'fabric', 'cotton', 'antique', 'boro', 'patch', 'indigo', 'blue', 'shima', 'via']",-0.8996844017574052,"Check out DS33/70 Vintage Japanese Fabric Cotton Antique Boro Patch Indigo Blue SHIMA 46""  https://t.co/FDwSnx9pKh via @eBay",37.54,0.0026638252530634,-0.0143846563665423,-0.0197123068726692,-0.0229088971763452,"Retail Investor Buzz, Speculation/Rumor"
2017-04-28,eBay,"['check', 'bn', 'vintage', 'japanese', 'fabric', 'cotton', 'momen', 'antique', 'boro', 'patch', 'indigo', 'blue', 'via']",-0.8996744164247654,"Check out BN35/110 Vintage Japanese Fabric Cotton Momen Antique Boro Patch Indigo Blue 78""  https://t.co/bzBEH1EcLL via @eBay",33.41,-0.0104759054175394,-0.0119724633343309,-0.0179586950014963,-0.0368153247530678,"Retail Investor Buzz, Speculation/Rumor"
2017-12-01,eBay,"['check', 'atrium', 'collection', 'jacket', 'blazer', 'coat', 'ladies', 'womens', 'juniors', 'sz', 'navy']",-0.8996704852894515,"Check out Atrium Collection Jacket, Blazer, Coat, Ladies, Women's, Juniors Sz 6, Navy https://t.co/W7zJob4h93 @eBay",35.2,-0.0150568181818182,-0.0232954545454545,0.0085227272727271,0.0181818181818182,"Retail Investor Buzz, Speculation/Rumor"
2017-12-29,eBay,"['check', 'strands', 'natural', 'prehnite', 'rondelle', 'faceted', 'approx', 'mm', 'gemstone', 'beads', 'long', 'via']",-0.8996379484770355,"Check out 5 Strands Natural Prehnite Rondelle Faceted Approx 2mm Gemstone Beads 13"" Long  https://t.co/PxAeW9FTSZ via @eBay",37.74,0.0047694753577106,-0.0034446210916799,0.0052994170641228,0.0005299417064121,"This text is simply an advertisement for a product on eBay. It does not contain any financial information or relate to market events. Therefore, it doesn't fit any of the provided tags."
2017-09-01,eBay,"['check', 'china', 'certified', 'nature', 'nephrite', 'hetian', 'sugar', 'jade', 'longevity', 'god', 'pendants', 'via']",-0.899623350804182,"Check out 3.2"" China Certified Nature Nephrite Hetian Sugar Jade Longevity God Pendants  https://t.co/bMNDGK2Jto via @eBay",36.35,-0.0060522696011003,-0.0181568088033013,-0.0316368638239339,-0.0459422283356259,"Retail Investor Buzz, Speculation/Rumor"
2017-03-01,eBay,"['new', 'men', 'jordan', 'xx', 'riverwalk', 'basketball', 'lebron', 'multi', 'color', 'shoes', 'ootd', 'love', 'shopping']",-0.8996144979526206,"New! Men Jordan 29 XX9 ""Riverwalk"" Basketball LeBron 695515-625 Multi Color 18 https://t.co/vtGbUD1iqe @eBay #Shoes #OOTD #Love #Shopping",34.27,-0.0107966151152612,0.0002918004085205,-0.006127808578932,-0.0131310183834258,"Retail Investor Buzz, Speculation/Rumor, Viral Marketing Campaign, Influencer Endorsement, Social Media Backlash (potentially - depending on context of replies/engagement)"
2017-06-30,eBay,"['check', 'toyo', 'hand', 'pained', 'japanese', 'princessa', 'famille', 'rose', 'dessert', 'plate', 'red', 'green', 'asian', 'via']",-0.8995960021661317,"Check out 1988 Toyo Hand Pained Japanese Princessa Famille Rose Dessert Plate, Red, Green #Asian https://t.co/eKEsL3Slmx via @eBay",34.92,-0.0117411225658649,0.0111683848797251,-0.00028636884307,0.0186139747995417,None of the provided tags are relevant to this text. It is an advertisement for an item for sale on eBay.
2017-10-31,eBay,"['check', 'shatterproof', 'hand', 'painted', 'ornaments', 'gold', 'christmas', 'tree', 'decor', 'count', 'via', 'goldornaments']",-0.8995715932432462,"Check out this Shatterproof Hand Painted Ornaments in Gold Christmas Tree Decor (12-Count)  https://t.co/YDZhzxBzIo via @eBay
#GoldOrnaments",37.64,-0.0170031880977683,-0.022316684378321,-0.022316684378321,-0.0239107332624866,"Viral Marketing Campaign, Retail Investor Buzz, Speculation/Rumor"
2017-07-31,eBay,"['check', 'vintage', 'porcelain', 'small', 'plates', 'decorative', 'italy', 'italian', 'italy', 'via']",-0.8995675307830604,"Check out  VINTAGE,, PORCELAIN( 4 ) small   PLATES DECORATIVE  (1397 Italy) #Italian #Italy https://t.co/QBw3PI5B0q via @eBay",35.73,0.0058774139378673,0.0058774139378673,0.0058774139378673,0.0181919955219704,None of the provided tags are relevant to this text. It is an advertisement for vintage porcelain plates on eBay.
2017-04-28,eBay,"['check', 'hello', 'kitty', 'earring', 'holder', 'girls', 'jewelry', 'tree', 'bracelets', 'rings', 'metal', 'sanrio', 'sanrio', 'via']",-0.8995508893724729,"Check out Hello Kitty Earring Holder Girls Jewelry Tree Bracelets Rings Metal Sanrio 11""  #Sanrio https://t.co/1v8J0YkB6h via @eBay",33.41,-0.0104759054175394,-0.0119724633343309,-0.0179586950014963,-0.0368153247530678,"Retail Investor Buzz, Speculation/Rumor"
