Unnamed: 0,TWEET,STOCK,DATE,LAST_PRICE,1_DAY_RETURN,2_DAY_RETURN,3_DAY_RETURN,7_DAY_RETURN,PX_VOLUME,VOLATILITY_10D,VOLATILITY_30D,LSTM_POLARITY,TEXTBLOB_POLARITY,MENTION,STOCK_CODE,cleaned_text
8080,"RT @FarEasterner: @CNN White Helmets, Ukraine Nazis, all @netflix documentaries is work of fiction, ridiculous one sided propaganda",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,-1,-0.1444444444444444,@netflix,Netflix,"['rt', 'white', 'helmets', 'ukraine', 'nazis', 'documentaries', 'work', 'fiction', 'ridiculous', 'one', 'sided', 'propaganda']"
8111,"RT @IndieWire: Here's every new movie hitting @netflix in June, from ""Zodiac"" to #Okja: https://t.co/tgjgHBSknQ https://t.co/LX25ohU12T",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,1,0.1363636363636363,@netflix,Netflix,"['rt', 'heres', 'every', 'new', 'movie', 'hitting', 'june', 'zodiac', 'okja']"
8155,"RT @maclainnaumann: Listen up @netflix,  if you don't #RenewSense8, I swear, I... https://t.co/JSqcmgYQXT",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,1,0.0,@netflix,Netflix,"['rt', 'listen', 'dont', 'renewsense', 'swear']"
8260,"@netflix seriously, how did this get approved? did no one bother using google? and its not even about roma people, it's about a white girl?",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,-1,-0.3333333333333333,@netflix,Netflix,"['seriously', 'get', 'approved', 'no', 'one', 'bother', 'using', 'google', 'not', 'even', 'roma', 'people', 'white', 'girl']"
8274,"Don't let us down, @netflix. Please #RenewSense8! https://t.co/cixcRhzs5Q",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,-1,-0.1555555555555556,@netflix,Netflix,"['dont', 'let', 'us', 'please', 'renewsense']"
8284,"RT @netflix: Don't cry because it's over, smile because you're probably going to rewatch it in a week anyway.",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,1,0.3,@netflix,Netflix,"['rt', 'dont', 'cry', 'smile', 'youre', 'probably', 'going', 'rewatch', 'week', 'anyway']"
8365,"RT @toronto_gal80: .@MST3K fans! We can now add the show to our @netflix list to show our enthusiasm! @JoelGHodgson, @jonahray,… ",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,1,0.0,@netflix,Netflix,"['rt', 'fans', 'add', 'show', 'list', 'show', 'enthusiasm']"
8441,"RT @_andreadonini: @netflix Renew Sense8. Absolutely.
The world needs more of this Art.
#RenewSense8",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,1,0.0,@netflix,Netflix,"['rt', 'renew', 'sense', 'absolutely', 'world', 'needs', 'art', 'renewsense']"
8461,"RT @soulfilledlife: ""I am Jane Doe"" on @netflix   Important watch.  #endtrafficking",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,1,0.4,@netflix,Netflix,"['rt', 'jane', 'doe', 'important', 'watch', 'endtrafficking']"
8478,"Yo, @netflix. I'm available for Season 2 for Dear White People. Just saying. #imready #castingcall #noshame.",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,-1,0.0,@netflix,Netflix,"['yo', 'im', 'available', 'season', 'dear', 'white', 'people', 'saying', 'imready', 'castingcall', 'noshame']"
8525,"@DEADLINE @netflix @HBO To make things worse, you're stacking a growth tech company with a fuck ton of debt. You're… https://t.co/U8bC5QUoMm",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,-1,-0.4,@netflix,Netflix,"['make', 'things', 'worse', 'youre', 'stacking', 'growth', 'tech', 'company', 'fuck', 'ton', 'debt', 'youre']"
8535,"@netflix Really, just #RenewSense8 already",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,1,0.2,@netflix,Netflix,"['really', 'renewsense', 'already']"
8557,"@netflix @hulu @AmazonVideo @heretv @Showtime @TWC_Wisconsin @XFINITY ""You know, if my mom was alive, maybe i'd tel… https://t.co/MatR6dD0AS",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,-1,0.1,@netflix,Netflix,"['know', 'mom', 'alive', 'maybe', 'id', 'tel']"
8576,"RT @AishaHinds: ""Ain't no one get to sit this one out!"" #UndergroundOnNetflix #UndergroundOnNetflix
#UndergroundOnNetflix 
@netflix https:/…",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,-1,0.0,@netflix,Netflix,"['rt', 'aint', 'no', 'one', 'get', 'sit', 'one', 'undergroundonnetflix', 'undergroundonnetflix', 'undergroundonnetflix']"
8608,"Can you PLEASE pick up Underground! 🔊 🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊
@netflix @hulu @HBO @STARZ @Oprah @OWNTV @BET @tylerperry… https://t.co/JpQ8wkz67u",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,-1,0.0,@netflix,Netflix,"['please', 'pick', 'underground']"
8668,"RT @rickandertondid: @netflix @hulu @AmazonVideo @heretv @Showtime @TWC_Wisconsin @XFINITY djsjdk i don't know what to say, i love tony… ",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,1,0.5,@netflix,Netflix,"['rt', 'djsjdk', 'dont', 'know', 'say', 'love', 'tony']"
8718,"RT @httpyasmeen: @netflix if you haven't seen it, give it a shot. or if you started it and gave up on it, please give it another shot. #Ren…",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,1,0.0,@netflix,Netflix,"['rt', 'havent', 'seen', 'give', 'shot', 'started', 'gave', 'please', 'give', 'another', 'shot', 'ren']"
8758,"RT @DuleHill: #UndergroundNetflix? Yes, please @netflix 👏🏾👊🏾🙏🏾",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,1,0.0,@netflix,Netflix,"['rt', 'undergroundnetflix', 'yes', 'please']"
8790,"RT @WhitedoggyDonna: @netflix @MyungSooBIASED Hubby and I just finished watching ""One More Time"" &amp; loved it. (Now have crush on Infinite L😊…",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,1,0.6,@netflix,Netflix,"['rt', 'hubby', 'finished', 'watching', 'one', 'time', 'amp', 'loved', 'crush', 'infinite', 'l']"
8800,"RT @AishaHinds: ""Impossible things be POSSIBLE!"" 
- Harriet Tubman, Underground

#RiseUP #UndergroundOnNETFLIX @netflix https://t.co/RS41Th…",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,-1,-0.3333333333333333,@netflix,Netflix,"['rt', 'impossible', 'things', 'possible', 'harriet', 'tubman', 'underground', 'riseup', 'undergroundonnetflix']"
8812,"RT @netflix: If you want to know what EVERYTHING looks like, it’s this gif of @chrissyteigen as Barb. https://t.co/FZa7qZhnEy",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,-1,0.0,@netflix,Netflix,"['rt', 'want', 'know', 'everything', 'looks', 'like', 'gif', 'barb']"
8817,"Dear @netflix, PLEASE pick up @AmericanCrimeTV... #Season4",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,1,0.0,@netflix,Netflix,"['dear', 'please', 'pick', 'season']"
8841,"@netflix ITS BEEN A WEEK NOW ASSHOLES
Me as the Hulk strangling y'all @netflix : https://t.co/0f9IdRpgHu",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,1,0.0,@netflix,Netflix,"['week', 'assholes', 'hulk', 'strangling', 'yall']"
8909,"RT @WillieJones: how many RTs to get y'all to stream Proud Family ?

@netflix",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,1,0.65,@netflix,Netflix,"['rt', 'many', 'rts', 'get', 'yall', 'stream', 'proud', 'family']"
8930,"RT @PamelaGeller: .@SarahKSilverman's 'comedy' promo 4 @netflix mocks Jesus &amp; GOP. Why don't you make fun of Muhammad, u gutless trol… ",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,-1,0.0,@netflix,Netflix,"['rt', 'comedy', 'promo', 'mocks', 'jesus', 'amp', 'gop', 'dont', 'make', 'fun', 'muhammad', 'u', 'gutless', 'trol']"
8952,"RT @NetflixLifee: .@cwthe100 season 4 is coming to @netflix TONIGHT!
https://t.co/RE7XSweFKr
@MisElizaJane @WildpipM @linzzmorgan… ",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,-1,0.0,@netflix,Netflix,"['rt', 'season', 'coming', 'tonight']"
8978,"How is @CW_TheFlash Season 3 on @netflix already, 8 days after season finale!?! Netflix, are you trying to keep me… https://t.co/4Eq1a9ld7z",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,1,0.0,@netflix,Netflix,"['season', 'already', 'days', 'season', 'finale', 'netflix', 'trying', 'keep']"
8993,"@andyymckenna #SaveFakingIt by signing this petition!!
https://t.co/lVZVOwHZvt
@netflix @hulu @MTV",Netflix,2017-05-31,163.07,0.0009198503710063,-0.0039246949162935,-0.0039246949162935,-0.0326240264916906,5328919.0,18.548,26.631,-1,0.0,@netflix,Netflix,"['savefakingit', 'signing', 'petition']"
9178,"Silly @netflix , Wednesdays are for @hulu ! #TGIW #handmaidstale  @HandmaidsOnHulu",Netflix,2017-06-01,162.99,0.0004908276581384,0.0014111295171482,-0.0034357936069697,0.0003681207436039,3896317.0,18.003,26.643,-1,-0.625,@netflix,Netflix,"['silly', 'wednesdays', 'tgiw', 'handmaidstale']"
9366,"@thekidet @netflix Watch ""Homecoming King"" with @hasanminhaj if you haven't watched it yet. It's so good.",Netflix,2017-06-01,162.99,0.0004908276581384,0.0014111295171482,-0.0034357936069697,0.0003681207436039,3896317.0,18.003,26.643,1,0.0,@netflix,Netflix,"['watch', 'homecoming', 'king', 'havent', 'watched', 'yet', 'good']"
9392,"@nikik0ss @NikiKoss @katelyntarver #SaveFakingIt by signing this petition!!
https://t.co/lVZVOwHZvt
@netflix @hulu @MTV",Netflix,2017-06-01,162.99,0.0004908276581384,0.0014111295171482,-0.0034357936069697,0.0003681207436039,3896317.0,18.003,26.643,-1,0.0,@netflix,Netflix,"['savefakingit', 'signing', 'petition']"
9434,"@netflix Renew sense8, bring back the get down",Netflix,2017-06-01,162.99,0.0004908276581384,0.0014111295171482,-0.0034357936069697,0.0003681207436039,3896317.0,18.003,26.643,-1,-0.0777777777777777,@netflix,Netflix,"['renew', 'sense', 'bring', 'back', 'get']"
9438,"@SleepintheGardn @netflix It's so devastating. Very hard to watch but a great, eye opening series.",Netflix,2017-06-01,162.99,0.0004908276581384,0.0014111295171482,-0.0034357936069697,0.0003681207436039,3896317.0,18.003,26.643,1,-1.0,@netflix,Netflix,"['devastating', 'hard', 'watch', 'great', 'eye', 'opening', 'series']"
9459,"@ranyduny #SaveFakingIt by signing this petition!!
https://t.co/tudJ0JmbeV
@netflix @hulu @MTV",Netflix,2017-06-01,162.99,0.0004908276581384,0.0014111295171482,-0.0034357936069697,0.0003681207436039,3896317.0,18.003,26.643,-1,0.0,@netflix,Netflix,"['savefakingit', 'signing', 'petition']"
9478,"@netflix - We share love, happiness &amp; different emotions. We are not just watching, we're experiencing Sense8… https://t.co/Dapq7TnVdq",Netflix,2017-06-01,162.99,0.0004908276581384,0.0014111295171482,-0.0034357936069697,0.0003681207436039,3896317.0,18.003,26.643,1,0.4,@netflix,Netflix,"['share', 'love', 'happiness', 'amp', 'different', 'emotions', 'not', 'watching', 'experiencing', 'sense']"
9524,"- @Bloodline Season 3 = ✔️

- On to @HouseofCards Season 5

- Never leave us, @netflix.",Netflix,2017-06-01,162.99,0.0004908276581384,0.0014111295171482,-0.0034357936069697,0.0003681207436039,3896317.0,18.003,26.643,1,0.0,@netflix,Netflix,"['season', 'season', 'never', 'leave', 'us']"
9556,"RT @netflix: There are sensates within these walls, too. #WeAreTheGlobalCluster https://t.co/uU3qfY9sM3",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,-1,0.0,@netflix,Netflix,"['rt', 'sensates', 'within', 'walls', 'wearetheglobalcluster']"
9565,"RT @LaurenJauregui: IM SO EXCITED FUCK YES @netflix well done my friends, we love you v much #Sense8isBack https://t.co/KTgEkG880F",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.16875,@netflix,Netflix,"['rt', 'im', 'excited', 'fuck', 'yes', 'well', 'done', 'friends', 'love', 'v', 'much', 'senseisback']"
9569,"RT @Sense8Lady: Neither Lana not @netflix ever said this is a 2 hour finale, they said it's a 2 hour special. Lana infact said, afterwards…",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,-1,0.3571428571428571,@netflix,Netflix,"['rt', 'neither', 'lana', 'not', 'ever', 'said', 'hour', 'finale', 'said', 'hour', 'special', 'lana', 'infact', 'said', 'afterwards']"
9570,"RT @netflix: Fool me once, strike one. But fool me twice... strike three. https://t.co/VVyUvWXqae",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.0,@netflix,Netflix,"['rt', 'fool', 'strike', 'one', 'fool', 'twice', 'strike', 'three']"
9573,"RT @FreemaOfficial: S E N S I E S!!!!!!!
YOU F*%#ING DID IT!!!!!!!!
#BringbackSense8 
We're coming back!!!! 😍😱😭😭😍🦄🦋☀️🌈💝 @netflix @sense8 ht…",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.0,@netflix,Netflix,"['rt', 'e', 'n', 'e', 'fing', 'bringbacksense', 'coming', 'back', 'ht']"
9586,"@netflix AND you only give us the first half, while the latter half has already aired.  Fuck you guys, you're part of the fucking problem.",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,-1,0.0027777777777777,@netflix,Netflix,"['give', 'us', 'first', 'half', 'latter', 'half', 'already', 'aired', 'fuck', 'guys', 'youre', 'part', 'fucking', 'problem']"
9597,"RT @DoctorDazza: As expected, only the first 13 episodes of #LittleWitchAcademia are now on @netflix.

Not the ""ALL EPISODES"" is it? https:…",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,-1,0.05,@netflix,Netflix,"['rt', 'expected', 'first', 'episodes', 'littlewitchacademia', 'not', 'episodes']"
9651,"RT @major_shield: @MingNa Tomorrow watch this and you Voice someone I can't wait to see it this movie
@NetflixLifee @netflix https://t.co/l…",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,-1,0.0,@netflix,Netflix,"['rt', 'tomorrow', 'watch', 'voice', 'someone', 'cant', 'wait', 'see', 'movie']"
9747,"RT @julieplec: Dear @netflix (and @freepeter), you just earned a spot in my cluster. This is the right thing to do. Thank you.… ",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.0,@netflix,Netflix,"['rt', 'dear', 'earned', 'spot', 'cluster', 'right', 'thing', 'thank']"
9787,"Another awesome movie by @netflix ! ""Translation is sacred"" #Okja https://t.co/SocAphHH8b",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,1.0,@netflix,Netflix,"['another', 'awesome', 'movie', 'translation', 'sacred', 'okja']"
9875,"So @netflix other countries get Full House, but the country it was made in doesn't.....fix this ish asap! #unacceptable",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,-1,0.15625,@netflix,Netflix,"['countries', 'get', 'full', 'house', 'country', 'made', 'doesntfix', 'ish', 'asap', 'unacceptable']"
9901,"@netflix yo, can I get your playlists?",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.0,@netflix,Netflix,"['yo', 'get', 'playlists']"
9914,"@tugba_fahim @netflix Don't worry, they won't because they're not getting it.",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,-1,0.0,@netflix,Netflix,"['dont', 'worry', 'wont', 'theyre', 'not', 'getting']"
10035,"RT @sblondin14: @netflix @mairaramosf Kala: Do you have to do everything so intensely? 
Wolfgang: No, only the things that matter 
#SENSE8I…",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,-1,0.2,@netflix,Netflix,"['rt', 'kala', 'everything', 'intensely', 'wolfgang', 'no', 'things', 'matter', 'sensei']"
10059,"@NetflixAnime @netflix You said all episodes, this is only 1-13, don't lie to us, its only half of season 1 https://t.co/qEg3OFjTdg",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,-1,-0.0555555555555555,@netflix,Netflix,"['said', 'episodes', 'dont', 'lie', 'us', 'half', 'season']"
10073,"RT @LakshitaMalik: I love how the fandom is like we can't rely on @netflix to promote the show, we'll do it ourselves! https://t.co/Ionpw4C…",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.625,@netflix,Netflix,"['rt', 'love', 'fandom', 'like', 'cant', 'rely', 'promote', 'show', 'well']"
10080,"RT @NetflixAnime: #LittleWitchAcademia (13 Episodes, Dub/Sub) is now on @netflix! https://t.co/6e9SDnAIX3",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.0,@netflix,Netflix,"['rt', 'littlewitchacademia', 'episodes', 'dubsub']"
10082,"@ASHLAYANNE @netflix I meant this:
😂😂😂",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.0,@netflix,Netflix,['meant']
10086,"RT @JohnDBeckTV: Toto, I don't think we're on Disney Channel anymore... Catch @disjointed starring @MsKathyBates on @netflix on Augu… ",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.0,@netflix,Netflix,"['rt', 'toto', 'dont', 'think', 'disney', 'channel', 'anymore', 'catch', 'starring', 'augu']"
10206,"RT @ludicdizzee: HE WAS AN ORPHAN, MY SAVIOR, FREE-SPIRITED, NO MAN BRAVER
@netflix #RenewTheGetDown #givetgdafinalepisode https://t.co/1NG…",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.0,@netflix,Netflix,"['rt', 'orphan', 'savior', 'freespirited', 'no', 'man', 'braver', 'renewthegetdown', 'givetgdafinalepisode']"
10214,"@netflix :we r gonna delete #Sense8 
fandom:
@netflix :......we decided to make 2h series finale. On our own. No in… https://t.co/ltiv7BbQFi",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,-1,0.0,@netflix,Netflix,"['r', 'gon', 'na', 'delete', 'sense', 'fandom', 'decided', 'make', 'h', 'series', 'finale', 'no']"
10237,"@netflix are you contractually obligated to never cast an Asian in a main character role or something?

#deathnote
#ironfist",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.0833333333333333,@netflix,Netflix,"['contractually', 'obligated', 'never', 'cast', 'asian', 'main', 'character', 'role', 'something', 'deathnote', 'ironfist']"
10295,"RT @ASHLAYANNE: new hashtag #watchsense8because after 27 days, @netflix couldn't deny us fans anymore. ✨💕 https://t.co/cTCrxojzhh",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,-1,0.1363636363636363,@netflix,Netflix,"['rt', 'new', 'hashtag', 'watchsensebecause', 'days', 'couldnt', 'deny', 'us', 'fans', 'anymore']"
10302,"@ElPatoLoco534 @netflix ‘Your’ Safe space line? Yeah, not your line, pumpkin, and neither is white privlage, bye now",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.5,@netflix,Netflix,"['safe', 'space', 'line', 'yeah', 'not', 'line', 'pumpkin', 'neither', 'white', 'privlage', 'bye']"
10384,"RT @NetflixLifee: Here's when we think the @Sense8 finale will be back on @netflix! 
https://t.co/U3nyxZe9fg
#Sense8SpecialFinale… ",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,-1,0.0,@netflix,Netflix,"['rt', 'heres', 'think', 'finale', 'back', 'sensespecialfinale']"
10430,"RT @netflix: Every time you hear that voice, you know what to do. To The Bone premieres July 14. https://t.co/qrbUNkrHh8",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.0,@netflix,Netflix,"['rt', 'every', 'time', 'hear', 'voice', 'know', 'bone', 'premieres', 'july']"
10444,"#thegetdown fans!! SIGN THIS TO #givetgdafinalepisode 
@netflix @bazluhrmann https://t.co/0PLwWGGqel",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,-1,0.0,@netflix,Netflix,"['thegetdown', 'fans', 'sign', 'givetgdafinalepisode']"
10511,"If you haven't checked out #FIsForFamily on @netflix then you should. It's like Family Guy, except it's good.",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,-1,0.0,@netflix,Netflix,"['havent', 'checked', 'fisforfamily', 'like', 'family', 'guy', 'except', 'good']"
10515,"RT @57Veronica: @pscoordsen13 @netflix Right, that's a great #FridayFeeling New beginning, ""Free like you make me""… ",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.4055194805194805,@netflix,Netflix,"['rt', 'right', 'thats', 'great', 'fridayfeeling', 'new', 'beginning', 'free', 'like', 'make']"
10549,"RT @elrambo: @OKBJGM @netflix @nytimes Even though I own the DVDs, it would be great if more people discovered #TheMiddleman. Let's do this…",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.6333333333333333,@netflix,Netflix,"['rt', 'even', 'though', 'dvds', 'would', 'great', 'people', 'discovered', 'themiddleman', 'lets']"
10642,"RT @OKBJGM: hey @netflix the @nytimes likes #themiddleman, why not put it on your streaming service? https://t.co/sQcbT8fpZ0",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.0,@netflix,Netflix,"['rt', 'hey', 'likes', 'themiddleman', 'not', 'put', 'streaming', 'service']"
10663,"You can renew Sense8 for good aaaaany time now, @netflix #Sense8isBack",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.7,@netflix,Netflix,"['renew', 'sense', 'good', 'aaaaany', 'time', 'senseisback']"
10701,"RT @Sensate17: @netflix @BrightNetflix @TheDefenders @Stranger_Things @Ryuk Come on, Netflix, we all know that @Sense8 panel will… ",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.0,@netflix,Netflix,"['rt', 'come', 'netflix', 'know', 'panel']"
10726,"@ravynlenae Yes!! And I just heard, @netflix is going to give us a 2 hr series finale of Sense 8 🙌🏽",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.0,@netflix,Netflix,"['yes', 'heard', 'going', 'give', 'us', 'hr', 'series', 'finale', 'sense']"
10783,"RT @silkeklemm: Such a funny scene from S2 Ep15 ""Catch me if you can"" ...too close 😂#FavBatBEp #BatB @netflix @NetflixDE https://t.co/bqBYS…",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.125,@netflix,Netflix,"['rt', 'funny', 'scene', 'ep', 'catch', 'close', 'favbatbep', 'batb']"
10801,"RT @netflix: This precious, burger-loving angel will be coming to Netflix in 3 days. #Riverdale https://t.co/uLFAL6IsWv",Netflix,2017-06-30,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1,0.5,@netflix,Netflix,"['rt', 'precious', 'burgerloving', 'angel', 'coming', 'netflix', 'days', 'riverdale']"
10855,"Hey, @netflix Here ya go! Another show to add to your future roster!!
 Think about it!! Please!
https://t.co/s4yiNV0uKk",Netflix,2017-07-01,149.41,0.0,0.0045512348571046,0.0267719697476741,0.0576266648818687,5213315.0,32.714,28.827,1,0.0,@netflix,Netflix,"['hey', 'ya', 'go', 'another', 'show', 'add', 'future', 'roster', 'think', 'please']"
10865,"@damianholbrook @netflix I'm pitching a show called ""Yo Nigga Wasup""
What do you think?",Netflix,2017-07-01,149.41,0.0,0.0045512348571046,0.0267719697476741,0.0576266648818687,5213315.0,32.714,28.827,1,0.0,@netflix,Netflix,"['im', 'pitching', 'show', 'called', 'yo', 'nigga', 'wasup', 'think']"
